"YEAR","MONTH","DAY","AVG_TSFC_F","MAX_TSFC_F","MIN_TSFC_F","AVG_TDEW_F","MAX_TDEW_F","MIN_TDEW_F","AVG_RH_PCT","MAX_RH_PCT","MIN_RH_PCT","AVG_CLDCOV_PCT","MAX_CLDCOV_PCT","MIN_CLDCOV_PCT","AVG_TAPP_F","MAX_TAPP_F","MIN_TAPP_F","TOT_PCPPREVHR_IN","AVG_SPD_MPH","MAX_SPD_MPH","MIN_SPD_MPH","AVG_TSFC_F_DIFF1","MAX_TSFC_F_DIFF1","MIN_TSFC_F_DIFF1","AVG_TDEW_F_DIFF1","MAX_TDEW_F_DIFF1","MIN_TDEW_F_DIFF1","AVG_RH_PCT_DIFF1","MAX_RH_PCT_DIFF1","MIN_RH_PCT_DIFF1","AVG_CLDCOV_PCT_DIFF1","MAX_CLDCOV_PCT_DIFF1","MIN_CLDCOV_PCT_DIFF1","AVG_TAPP_F_DIFF1","MAX_TAPP_F_DIFF1","MIN_TAPP_F_DIFF1","TOT_PCPPREVHR_IN_DIFF1","AVG_SPD_MPH_DIFF1","MAX_SPD_MPH_DIFF1","MIN_SPD_MPH_DIFF1","AVG_TSFC_F_DIFF2","MAX_TSFC_F_DIFF2","MIN_TSFC_F_DIFF2","AVG_TDEW_F_DIFF2","MAX_TDEW_F_DIFF2","MIN_TDEW_F_DIFF2","AVG_RH_PCT_DIFF2","MAX_RH_PCT_DIFF2","MIN_RH_PCT_DIFF2","AVG_CLDCOV_PCT_DIFF2","MAX_CLDCOV_PCT_DIFF2","MIN_CLDCOV_PCT_DIFF2","AVG_TAPP_F_DIFF2","MAX_TAPP_F_DIFF2","MIN_TAPP_F_DIFF2","TOT_PCPPREVHR_IN_DIFF2","AVG_SPD_MPH_DIFF2","MAX_SPD_MPH_DIFF2","MIN_SPD_MPH_DIFF2"
2003,3,5,23.68,26.6,21.2,16.76,22.9,12.7,74,93,63,99,100,97,11.32,13.8,6.8,0.24,14,20,10,-7.12,-9,-5.4,-8.65,-8,-6.6,-7,0,8,28,0,71,-11.79,-17,-6.2,-0.24,5,0,7,2.93,-3.6,9,2.53,-3.6,8.7,2,0,9,8,0,24,1.97,-8.1,10,0.15,3,4,5
2003,3,6,23.75,28.4,19.4,16.51,17.5,13.6,74,93,59,65,100,17,15.11,22.4,8.6,0.03,8,13,2,0.07,1.8,-1.8,-0.25,-5.4,0.9,0,0,-4,-34,0,-80,3.79,8.6,1.8,-0.21,-6,-7,-8,-7.05,-7.2,-7.2,-8.9,-13.4,-5.7,-7,0,4,-6,0,-9,-8,-8.4,-4.4,-0.45,-1,-7,-1
2003,3,7,31.03,35.6,23,24.1,28.3,15.7,75,86,68,86,100,8,22.64,29.9,11.7,0.01,10,16,3,7.28,7.2,3.6,7.59,10.8,2.1,1,-7,9,21,0,-9,7.53,7.5,3.1,-0.02,2,3,1,7.35,9,1.8,7.34,5.4,3,1,-7,5,-13,0,-89,11.32,16.1,4.9,-0.23,-4,-4,-7
2003,3,8,29.98,44.6,15.8,24.49,33.7,9.4,79,93,65,97,100,89,21.47,39.7,-0.2,0.08,10,24,3,-1.05,9,-7.2,0.39,5.4,-6.3,4,7,-3,11,0,81,-1.17,9.8,-11.9,0.07,0,8,0,6.23,16.2,-3.6,7.98,16.2,-4.2,5,0,6,32,0,72,6.36,17.3,-8.8,0.05,2,11,1
2003,3,9,11.53,15.8,8.6,-2.6,9.4,-7.3,48,67,34,23,99,8,-4.5,2,-9,0,14,18,10,-18.45,-28.8,-7.2,-27.09,-24.3,-16.7,-31,-26,-31,-74,-1,-81,-25.97,-37.7,-8.8,-0.08,4,-6,7,-19.5,-19.8,-14.4,-26.7,-18.9,-23,-27,-19,-34,-63,-1,0,-27.14,-27.9,-20.7,-0.01,4,2,7
2003,3,10,12.95,21.2,5,1.5,11,-6.2,54,67,44,34,59,7,0.66,11.7,-10.5,0,9,20,6,1.42,5.4,-3.6,4.1,1.6,1.1,6,0,10,11,-40,-1,5.16,9.7,-1.5,0,-5,2,-4,-17.03,-23.4,-10.8,-22.99,-22.7,-15.6,-25,-26,-21,-63,-41,-82,-20.81,-28,-10.3,-0.08,-1,-4,3
2003,3,11,31.18,44.6,17.6,18.38,28.3,9.4,57,70,42,69,99,6,22.04,36.1,6.6,0,12,22,6,18.23,23.4,12.6,16.88,17.3,15.6,3,3,-2,35,40,-1,21.38,24.4,17.1,0,3,2,0,19.65,28.8,9,20.98,18.9,16.7,9,3,8,46,0,-2,26.54,34.1,15.6,0,-2,4,-4
2003,3,12,38.23,44.6,33.8,30.93,33.7,28.3,75,87,61,95,100,91,31.74,39.7,24.8,0.17,9,15,5,7.05,0,16.2,12.55,5.4,18.9,18,17,19,26,1,85,9.7,3.6,18.2,0.17,-3,-7,-1,25.28,23.4,28.8,29.43,22.7,34.5,21,20,17,61,41,84,31.08,28,35.3,0.17,0,-5,-1
2003,3,13,32,33.8,28.4,25.6,31.9,21.1,78,93,60,63,100,24,21.63,24.8,15.9,0.13,15,26,6,-6.23,-10.8,-5.4,-5.33,-1.8,-7.2,3,6,-1,-32,0,-67,-10.11,-14.9,-8.9,-0.04,6,11,1,0.82,-10.8,10.8,7.22,3.6,11.7,21,23,18,-6,1,18,-0.41,-11.3,9.3,0.13,3,4,0
2003,3,14,40.03,53.6,28.4,24.28,30.1,21.1,55,80,32,30,100,12,34.6,50.4,19.1,0,9,15,3,8.03,19.8,0,-1.32,-1.8,0,-23,-13,-28,-33,0,-12,12.97,25.6,3.2,-0.13,-6,-11,-3,1.8,9,-5.4,-6.65,-3.6,-7.2,-20,-7,-29,-65,0,-79,2.86,10.7,-5.7,-0.17,0,0,-2
2003,3,15,43.1,51.8,33.8,37,42.7,30.1,79,100,65,1,3,0,38.72,49.4,25.8,0,7,12,3,3.07,-1.8,5.4,12.72,12.6,9,24,20,33,-29,-97,-12,4.12,-1,6.7,0,-2,-3,0,11.1,18,5.4,11.4,10.8,9,1,7,5,-62,-97,-24,17.09,24.6,9.9,-0.13,-8,-14,-3
2003,3,16,54.35,68,44.6,46.9,50,42.7,78,100,53,64,100,7,52.07,68,39.2,0,8,14,3,11.25,16.2,10.8,9.9,7.3,12.6,-1,0,-12,63,97,7,13.35,18.6,13.4,0,1,2,0,14.32,14.4,16.2,22.62,19.9,21.6,23,20,21,34,0,-5,17.47,17.6,20.1,0,-1,-1,0
2003,3,17,56.61,71.6,42.8,47.61,55.5,39.1,75,100,46,76,98,43,55.46,75.8,37.4,0,7,13,3,2.26,3.6,-1.8,0.71,5.5,-3.6,-3,0,-7,12,-2,36,3.39,7.8,-1.8,0,-1,-1,0,13.51,19.8,9,10.61,12.8,9,-4,0,-19,75,95,43,16.74,26.4,11.6,0,0,1,0
2003,3,18,42.84,46.4,39.2,38.46,42.7,35.5,85,100,71,100,100,100,35.88,39.8,32,0.02,14,21,8,-13.77,-25.2,-3.6,-9.15,-12.8,-3.6,10,0,25,24,2,57,-19.58,-36,-5.4,0.02,7,8,5,-11.51,-21.6,-5.4,-8.44,-7.3,-7.2,7,0,18,36,0,93,-16.19,-28.2,-7.2,0.02,6,7,5
2003,3,19,43.1,48.2,39.2,37.45,46.3,30.1,80,93,70,90,100,43,36.37,45.7,29.3,0.48,13,21,5,0.26,1.8,0,-1.01,3.6,-5.4,-5,-7,-1,-10,0,-57,0.49,5.9,-2.7,0.46,-1,0,-3,-13.51,-23.4,-3.6,-10.16,-9.2,-9,5,-7,24,14,2,0,-19.09,-30.1,-8.1,0.48,6,8,2
2003,3,20,52.55,62.6,44.6,47.71,53.5,44.4,84,100,63,77,99,33,50.29,62.6,41.4,0.01,7,13,3,9.45,14.4,5.4,10.26,7.2,14.3,4,7,-7,-13,-1,-10,13.92,16.9,12.1,-0.47,-6,-8,-2,9.71,16.2,5.4,9.25,10.8,8.9,-1,0,-8,-23,-1,-67,14.41,22.8,9.4,-0.01,-7,-8,-5
2003,3,21,45.14,51.8,39.2,36.83,48.1,28.3,74,94,46,80,100,11,38.68,51.3,30.5,0.01,15,23,3,-7.41,-10.8,-5.4,-10.88,-5.4,-16.1,-10,-6,-17,3,1,-22,-11.61,-11.3,-10.9,0,8,10,0,2.04,3.6,0,-0.62,1.8,-1.8,-6,1,-24,-10,0,-32,2.31,5.6,1.2,-0.47,2,2,-2
2003,3,22,43.17,46.4,39.2,35.15,38,31.9,73,90,66,95,99,83,37.68,44.3,30.5,0.01,10,17,3,-1.97,-5.4,0,-1.68,-10.1,3.6,-1,-4,20,15,-1,72,-1,-7,0,0,-5,-6,0,-9.38,-16.2,-5.4,-12.56,-15.5,-12.5,-11,-10,3,18,0,50,-12.61,-18.3,-10.9,0,3,4,0
2003,3,23,52.7,62.6,44.6,35.48,39.1,32,55,76,34,43,93,1,50.67,62.6,40.2,0,6,10,5,9.53,16.2,5.4,0.33,1.1,0.1,-18,-14,-32,-52,-6,-82,12.99,18.3,9.7,-0.01,-4,-7,2,7.56,10.8,5.4,-1.35,-9,3.7,-19,-18,-12,-37,-7,-10,11.99,11.3,9.7,-0.01,-9,-13,2
2003,3,24,60.73,75.2,48.2,40.2,48.1,30.1,48,66,34,66,94,27,59.46,75.9,43.7,0.04,12,22,6,8.03,12.6,3.6,4.72,9,-1.9,-7,-10,0,23,1,26,8.79,13.3,3.5,0.04,6,12,1,17.56,28.8,9,5.05,10.1,-1.8,-25,-24,-32,-29,-5,-56,21.78,31.6,13.2,0.03,2,5,3
2003,3,25,49.02,53.6,44.6,38.73,46.6,26.5,69,90,38,82,100,60,46.04,50.7,42.2,0.28,7,10,3,-11.71,-21.6,-3.6,-1.47,-1.5,-3.6,21,24,4,16,6,33,-13.42,-25.2,-1.5,0.24,-5,-12,-3,-3.68,-9,0,3.25,7.5,-5.5,14,14,4,39,7,59,-4.63,-11.9,2,0.28,1,0,-2
2003,3,26,46.93,60.8,37.4,28.63,35.5,24.8,51,76,27,49,97,1,43.88,58.1,34.9,0.02,7,17,2,-2.09,7.2,-7.2,-10.1,-11.1,-1.7,-18,-14,-11,-33,-3,-59,-2.16,7.4,-7.3,-0.26,0,7,-1,-13.8,-14.4,-10.8,-11.57,-12.6,-5.3,3,10,-7,-17,3,-26,-15.58,-17.8,-8.8,-0.02,-5,-5,-4
2003,3,27,54.52,64.4,42.8,33.51,49.6,26.6,49,76,24,98,100,90,51.98,63.1,39.7,0.02,11,22,3,7.59,3.6,5.4,4.88,14.1,1.8,-2,0,-3,49,3,89,8.1,5,4.8,0,4,5,1,5.5,10.8,-1.8,-5.22,3,0.1,-20,-14,-14,16,0,30,5.94,12.4,-2.5,-0.26,4,12,0
2003,3,28,51.14,62.6,37.4,44.24,56.7,28.3,78,93,47,99,100,98,45.9,60.6,26.9,0.41,16,22,9,-3.38,-1.8,-5.4,10.73,7.1,1.7,29,17,23,1,0,8,-6.08,-2.5,-12.8,0.39,5,0,6,4.21,1.8,0,15.61,21.2,3.5,27,17,20,50,3,97,2.02,2.5,-8,0.39,9,5,7
2003,3,29,35.07,37.4,32,22.14,28.3,17.5,59,75,48,87,100,34,26.69,29.8,24.8,0,12,17,5,-16.07,-25.2,-5.4,-22.1,-28.4,-10.8,-19,-18,1,-12,0,-64,-19.21,-30.8,-2.1,-0.41,-4,-5,-4,-19.45,-27,-10.8,-11.37,-21.3,-9.1,10,-1,24,-11,0,-56,-25.29,-33.3,-14.9,-0.02,1,-5,2
2003,3,30,35.23,41,26.6,20.67,24.7,14,57,86,33,54,92,0,30.04,39,21.1,0.02,6,10,3,0.16,3.6,-5.4,-1.47,-3.6,-3.5,-2,11,-15,-33,-8,-34,3.35,9.2,-3.7,0.02,-6,-7,-2,-15.91,-21.6,-10.8,-23.57,-32,-14.3,-21,-7,-14,-45,-8,-98,-15.86,-21.6,-5.8,-0.39,-10,-12,-6
2003,3,31,43.7,55.4,30.2,26.16,40.9,19.4,54,80,24,60,100,1,39.05,52.3,21.6,0.1,10,22,3,8.47,14.4,3.6,5.49,16.2,5.4,-3,-6,-9,6,8,1,9.01,13.3,0.5,0.08,4,12,0,8.63,18,-1.8,4.02,12.6,1.9,-5,5,-24,-27,0,-33,12.36,22.5,-3.2,0.1,-2,5,-2
2003,4,1,59.6,80.6,48.2,39.53,42.8,37.3,50,66,21,76,100,52,57.45,80.6,43.7,0.04,11,17,3,15.9,25.2,18,13.37,1.9,17.9,-4,-14,-3,16,0,51,18.4,28.3,22.1,-0.06,1,-5,0,24.37,39.6,21.6,18.86,18.1,23.3,-7,-20,-12,22,8,52,27.41,41.6,22.6,0.02,5,7,0
2003,4,2,53.55,71.6,42.8,42.11,63,35.5,66,81,43,31,84,2,50.88,75.9,36.5,0,10,18,5,-6.05,-9,-5.4,2.58,20.2,-1.8,16,15,22,-45,-16,-50,-6.57,-4.7,-7.2,-0.04,-1,1,2,9.85,16.2,12.6,15.95,22.1,16.1,12,1,19,-29,-16,1,11.83,23.6,14.9,-0.1,0,-4,2
2003,4,3,44.08,51.8,39.2,39.78,44.5,37.3,85,93,76,87,100,31,39.77,50.6,34.2,1.47,7,13,5,-9.47,-19.8,-3.6,-2.33,-18.5,1.8,19,12,33,56,16,29,-11.11,-25.3,-2.3,1.47,-3,-5,0,-15.52,-28.8,-9,0.25,1.7,0,35,27,55,11,0,-21,-17.68,-30,-9.5,1.43,-4,-4,2
2003,4,4,38.9,42.8,33.8,37.51,40.9,31.9,95,100,87,100,100,100,32.2,38.6,24.3,0.81,10,22,5,-5.18,-9,-5.4,-2.27,-3.6,-5.4,10,7,11,13,0,69,-7.57,-12,-9.9,-0.66,3,9,0,-14.65,-28.8,-9,-4.6,-22.1,-3.6,29,19,44,69,16,98,-18.68,-37.3,-12.2,0.81,0,4,0
2003,4,5,30.88,33.8,26.6,20.95,30.1,17.5,67,86,51,92,100,66,21.36,25.8,15.7,0.01,12,18,6,-8.02,-9,-7.2,-16.56,-10.8,-14.4,-28,-14,-36,-8,0,-34,-10.84,-12.8,-8.6,-0.8,2,-4,1,-13.2,-18,-12.6,-18.83,-14.4,-19.8,-18,-7,-25,5,0,35,-18.41,-24.8,-18.5,-1.46,5,5,1
2003,4,6,34.28,39.2,30.2,22.29,28.3,17.5,61,72,51,90,100,55,24.72,30.5,20.5,0.01,15,22,6,3.4,5.4,3.6,1.34,-1.8,0,-6,-14,0,-2,0,-11,3.36,4.7,4.8,0,3,4,0,-4.62,-3.6,-3.6,-15.22,-12.6,-14.4,-34,-28,-36,-10,0,-45,-7.48,-8.1,-3.8,-0.8,5,0,1
2003,4,7,32.75,35.6,30.2,28.98,30.1,22.9,86,93,60,99,100,99,22.56,27.7,16.5,0.48,15,24,7,-1.53,-3.6,0,6.69,1.8,5.4,25,21,9,9,0,44,-2.16,-2.8,-4,0.47,0,2,1,1.87,1.8,3.6,8.03,0,5.4,19,7,9,7,0,33,1.2,1.9,0.8,0.47,3,6,1
2003,4,8,32.9,33.8,32,27.7,30.1,26.5,81,93,75,99,100,98,23.78,27,21.2,0,12,16,8,0.15,-1.8,1.8,-1.28,0,3.6,-5,0,15,0,0,-1,1.22,-0.7,4.7,-0.48,-3,-8,1,-1.38,-5.4,1.8,5.41,1.8,9,20,21,24,9,0,43,-0.94,-3.5,0.7,-0.01,-3,-6,2
2003,4,9,36.8,42.8,30.2,25.23,28.3,21.1,64,86,42,48,100,2,29.7,37.4,21.9,0,10,16,3,3.9,9,-1.8,-2.47,-1.8,-5.4,-17,-7,-33,-51,0,-96,5.92,10.4,0.7,0,-2,0,-5,4.05,7.2,0,-3.75,-1.8,-1.8,-22,-7,-18,-51,0,-97,7.14,9.7,5.4,-0.48,-5,-8,-4
2003,4,10,44.73,55.4,30.2,24.37,44.1,14,50,86,20,2,11,0,41.67,53.1,25.4,0,6,10,1,7.93,12.6,0,-0.86,15.8,-7.1,-14,0,-22,-46,-89,-2,11.97,15.7,3.5,0,-4,-6,-2,11.83,21.6,-1.8,-3.33,14,-12.5,-31,-7,-55,-97,-89,-98,17.89,26.1,4.2,0,-6,-6,-7
2003,4,11,51.95,69.8,35.6,25.08,30.3,19.4,37,64,22,3,20,0,49.99,69.8,32.8,0,7,14,1,7.22,14.4,5.4,0.71,-13.8,5.4,-13,-22,2,1,9,0,8.32,16.7,7.4,0,1,4,0,15.15,27,5.4,-0.15,2,-1.7,-27,-22,-20,-45,-80,-2,20.29,32.4,10.9,0,-3,-2,-2
2003,4,12,43.88,48.2,37.4,29.09,39.7,21.2,56,81,34,22,95,1,37.32,45.1,29.8,0,13,18,7,-8.07,-21.6,1.8,4.01,9.4,1.8,19,17,12,19,75,1,-12.67,-24.7,-3,0,6,4,6,-0.85,-7.2,7.2,4.72,-4.4,7.2,6,-5,14,20,84,1,-4.35,-8,4.4,0,7,8,6
2003,4,13,50.83,66.2,35.6,34.39,52.9,28.3,56,81,30,6,18,1,48.4,66.2,31.4,0,7,12,3,6.95,18,-1.8,5.3,13.2,7.1,0,0,-4,-16,-77,0,11.08,21.1,1.6,0,-6,-6,-4,-1.12,-3.6,0,9.31,22.6,8.9,19,17,8,3,-2,1,-1.59,-3.6,-1.4,0,0,-2,2
2003,4,14,68.38,84.2,51.8,37.88,44.7,30.2,34,50,20,8,23,0,67.34,84.2,47.5,0,14,21,9,17.55,18,16.2,3.49,-8.2,1.9,-22,-31,-10,2,5,-1,18.94,18,16.1,0,7,9,6,24.5,36,14.4,8.79,5,9,-22,-31,-14,-14,-72,-1,30.02,39.1,17.7,0,1,3,2
2003,4,15,74.28,86,62.6,43.03,50.7,33.8,34,52,20,36,63,22,74.45,86,61.2,0,17,26,12,5.9,1.8,10.8,5.15,6,3.6,0,2,0,28,40,22,7.11,1.8,13.7,0,3,5,3,23.45,19.8,27,8.64,-2.2,5.5,-22,-29,-10,30,45,21,26.05,19.8,29.8,0,10,14,9
2003,4,16,53.18,68,46.4,38.93,46.7,35.6,59,76,30,87,100,54,49.66,67.8,39.2,0.03,11,18,1,-21.1,-18,-16.2,-4.1,-4,1.8,25,24,10,51,37,32,-24.79,-18.2,-22,0.03,-6,-8,-11,-15.2,-16.2,-5.4,1.05,2,5.4,25,26,10,79,77,54,-17.68,-16.4,-8.3,0.03,-3,-3,-8
2003,4,17,43.93,48.2,41,35.05,37.3,30.1,71,87,57,98,100,89,37.06,42.1,33.9,0.02,14,20,7,-9.25,-19.8,-5.4,-3.88,-9.4,-5.5,12,11,27,11,0,35,-12.6,-25.7,-5.3,-0.01,3,2,6,-30.35,-37.8,-21.6,-7.98,-13.4,-3.7,37,35,37,62,37,67,-37.39,-43.9,-27.3,0.02,-3,-6,-5
2003,4,18,42.05,48.2,39.2,35.95,37.3,33.7,79,87,66,94,100,79,36.06,43.7,30.8,0.01,10,15,6,-1.88,0,-1.8,0.9,0,3.6,8,0,9,-4,0,-10,-1,1.6,-3.1,-0.01,-4,-5,-1,-11.13,-19.8,-7.2,-2.98,-9.4,-1.9,20,11,36,7,0,25,-13.6,-24.1,-8.4,-0.02,-1,-3,5
2003,4,19,63.13,78.8,42.8,50.29,63.6,39.1,65,87,37,97,100,91,62.72,79.4,41.1,0.05,11,20,3,21.08,30.6,3.6,14.34,26.3,5.4,-14,0,-29,3,0,12,26.66,35.7,10.3,0.04,1,5,-3,19.2,30.6,1.8,15.24,26.3,9,-6,0,-20,-1,0,2,25.66,37.3,7.2,0.03,-3,0,-4
2003,4,20,61.55,69.8,51.8,49.98,57.1,40.9,66,83,46,83,100,33,59.23,69.8,47.5,0.16,17,25,10,-1.58,-9,9,-0.31,-6.5,1.8,1,-4,9,-14,0,-58,-3.49,-9.6,6.4,0.11,6,5,7,19.5,21.6,12.6,14.03,19.8,7.2,-13,-4,-20,-11,0,-46,23.17,26.1,16.7,0.15,7,10,4
2003,4,21,48.65,51.8,46.4,37.98,44.5,30.1,67,87,53,97,100,88,43.15,48.5,40,0.05,14,21,9,-12.9,-18,-5.4,-12,-12.6,-10.8,1,4,7,14,0,55,-16.08,-21.3,-7.5,-0.11,-3,-4,-1,-14.48,-27,3.6,-12.31,-19.1,-9,2,0,16,0,0,-3,-19.57,-30.9,-1.1,0,3,1,6
2003,4,22,44.38,51.8,41,28.83,33.7,21.1,54,65,42,47,100,0,39.64,48.9,34.3,0,9,16,1,-4.27,0,-5.4,-9.15,-10.8,-9,-13,-22,-11,-50,0,-88,-3.51,0.4,-5.7,-0.05,-5,-5,-8,-17.17,-18,-10.8,-21.15,-23.4,-19.8,-12,-18,-4,-36,0,-33,-19.59,-20.9,-13.2,-0.16,-8,-9,-9
2003,4,23,44.38,53.6,37.4,24.6,37.7,17.6,48,76,24,25,96,0,40.17,50.7,30.3,0,7,10,5,0,1.8,-3.6,-4.23,4,-3.5,-6,11,-18,-22,-4,0,0.53,1.8,-4,0,-2,-6,4,-4.27,1.8,-9,-13.38,-6.8,-12.5,-19,-11,-29,-72,-4,-88,-2.98,2.2,-9.7,-0.05,-7,-11,-4
2003,4,24,50.53,60.8,39.2,29.4,35.5,24.8,46,76,27,94,100,66,47.01,58.9,34.2,0,10,15,6,6.15,7.2,1.8,4.8,-2.2,7.2,-2,0,3,69,4,66,6.84,8.2,3.9,0,3,5,1,6.15,9,-1.8,0.57,1.8,3.7,-8,11,-15,47,0,66,7.37,10,-0.1,0,1,-1,5
2003,4,25,50.53,59,42.8,31.56,33.8,28.3,48,57,38,56,100,3,46.02,56.2,38.4,0,13,21,7,0,-1.8,3.6,2.16,-1.7,3.5,2,-19,11,-38,0,-63,-0.99,-2.7,4.2,0,3,6,1,6.15,5.4,5.4,6.96,-3.9,10.7,0,-19,14,31,4,3,5.85,5.5,8.1,0,6,11,2
2003,4,26,48.5,55.4,39.2,27.49,38.8,17.6,46,70,24,3,13,0,44.53,53.4,33,0,9,14,3,-2.03,-3.6,-3.6,-4.07,5,-10.7,-2,13,-14,-53,-87,-3,-1.49,-2.8,-5.4,0,-4,-7,-4,-2.03,-5.4,0,-1.91,3.3,-7.2,0,-6,-3,-91,-87,-66,-2.48,-5.5,-1.2,0,-1,-1,-3
2003,4,27,60.43,75.2,42.8,32.29,46,22.9,36,57,22,3,12,0,59.8,75.2,39.2,0,8,16,3,11.93,19.8,3.6,4.8,7.2,5.3,-10,-13,-2,0,-1,0,15.27,21.8,6.2,0,-1,2,0,9.9,16.2,0,0.73,12.2,-5.4,-12,0,-16,-53,-88,-3,13.78,19,0.8,0,-5,-5,-4
2003,4,28,64.18,73.4,55.4,39.47,48.2,32,42,67,25,77,99,35,64.15,75,53.7,0,6,12,3,3.75,-1.8,12.6,7.18,2.2,9.1,6,10,3,74,87,35,4.35,-0.2,14.5,0,-2,-4,0,15.68,18,16.2,11.98,9.4,14.4,-4,-3,1,74,86,35,19.62,21.6,20.7,0,-3,-2,0
2003,4,29,54.73,66.2,46.4,38,42.7,33.8,55,81,35,52,100,0,52.4,66.2,42.4,0.24,8,16,5,-9.45,-7.2,-9,-1.47,-5.5,1.8,13,14,10,-25,1,-35,-11.75,-8.8,-11.3,0.24,2,4,2,-5.7,-9,3.6,5.71,-3.3,10.9,19,24,13,49,88,0,-7.4,-9,3.2,0.24,0,0,2
2003,4,30,53.9,68,46.4,48.78,60.7,39.1,83,94,66,73,100,9,51.67,68,42.9,0.45,8,13,3,-0.83,1.8,0,10.78,18,5.3,28,13,31,21,0,9,-0.73,1.8,0.5,0.21,0,-3,-2,-10.28,-5.4,-9,9.31,12.5,7.1,41,27,41,-4,1,-26,-12.48,-7,-10.8,0.45,2,1,0
2003,5,1,50.68,55.4,46.4,48.54,53.5,46.2,92,100,87,100,100,100,47.34,53.7,41.9,1.35,8,12,6,-3.22,-12.6,0,-0.24,-7.2,7.1,9,6,21,27,0,91,-4.33,-14.3,-1,0.9,0,-1,3,-4.05,-10.8,0,10.54,10.8,12.4,37,19,52,48,0,100,-5.06,-12.5,-0.5,1.11,0,-4,1
2003,5,2,46.1,51.8,41,31.33,48.1,17.6,58,94,33,66,100,1,39.71,47,32.5,0,15,22,6,-4.58,-3.6,-5.4,-17.21,-5.4,-28.6,-34,-6,-54,-34,0,-99,-7.63,-6.7,-9.4,-1.35,7,10,0,-7.8,-16.2,-5.4,-17.45,-12.6,-21.5,-25,0,-33,-7,0,-8,-11.96,-21,-10.4,-0.45,7,9,3
2003,5,3,47.6,55.4,39.2,27.55,36,19.4,48,89,26,6,28,0,43.95,53.3,35,0,8,15,5,1.5,3.6,-1.8,-3.78,-12.1,1.8,-10,-5,-7,-60,-72,-1,4.24,6.3,2.5,0,-7,-7,-1,-3.08,0,-7.2,-20.99,-17.5,-26.8,-44,-11,-61,-94,-72,-100,-3.39,-0.4,-6.9,-1.35,0,3,-1
2003,5,4,52.1,59,42.8,37.02,51.6,26.5,59,100,36,59,100,0,48.31,56.4,38,1.14,12,21,5,4.5,3.6,3.6,9.47,15.6,7.1,11,11,10,53,72,0,4.36,3.1,3,1.14,4,6,0,6,7.2,1.8,5.69,3.5,8.9,1,6,3,-7,0,-1,8.6,9.4,5.5,1.14,-3,-1,-1
2003,5,5,61.93,71.6,53.6,52.61,55.3,46.3,73,100,50,53,100,1,60.63,76.1,48.8,0.35,14,22,8,9.83,12.6,10.8,15.59,3.7,19.8,14,0,14,-6,0,1,12.32,19.7,10.8,-0.79,2,1,3,14.33,16.2,14.4,25.06,19.3,26.9,25,11,24,47,72,1,16.68,22.8,13.8,0.35,6,7,3
2003,5,6,58.55,68,51.8,46.54,49.9,44.5,65,77,49,13,67,2,56.88,68,47.5,0,9,14,2,-3.38,-3.6,-1.8,-6.07,-5.4,-1.8,-8,-23,-1,-40,-33,1,-3.75,-8.1,-1.3,-0.35,-5,-8,-6,6.45,9,9,9.52,-1.7,18,6,-23,13,-46,-33,2,8.57,11.6,9.5,-1.14,-3,-7,-3
2003,5,7,53.9,64.4,48.2,46.38,51.7,44.5,76,87,63,98,100,96,50.55,63.6,43.3,0.12,11,16,8,-4.65,-3.6,-3.6,-0.16,1.8,0,11,10,14,85,33,94,-6.33,-4.4,-4.2,0.12,2,2,6,-8.03,-7.2,-5.4,-6.23,-3.6,-1.8,3,-13,13,45,0,95,-10.08,-12.5,-5.5,-0.23,-3,-6,0
2003,5,8,52.25,60.8,48.2,46.75,51.7,46.3,82,94,63,93,100,68,49.3,60.2,43.3,0.77,8,14,5,-1.65,-3.6,0,0.37,0,1.8,6,7,0,-5,0,-28,-1.25,-3.4,0,0.65,-3,-2,-3,-6.3,-7.2,-3.6,0.21,1.8,1.8,17,17,14,80,33,66,-7.58,-7.8,-4.2,0.77,-1,0,3
2003,5,9,68.45,84.2,55.4,57.14,72.3,51.8,71,94,33,52,100,2,68.4,88,50.6,1.54,11,21,2,16.2,23.4,7.2,10.39,20.6,5.5,-11,0,-30,-41,0,-66,19.1,27.8,7.3,0.77,3,7,-3,14.55,19.8,7.2,10.76,20.6,7.3,-5,7,-30,-46,0,-94,17.85,24.4,7.3,1.42,0,5,-6
2003,5,10,65.38,73.4,60.8,59.13,67.9,55.3,80,88,60,74,98,7,66.06,77,60.2,1.06,7,16,3,-3.07,-10.8,5.4,1.99,-4.4,3.5,9,-6,27,22,-2,5,-2.34,-11,9.6,-0.48,-4,-5,1,13.13,12.6,12.6,12.38,16.2,9,-2,-6,-3,-19,-2,-61,16.76,16.8,16.9,0.29,-1,2,-2
2003,5,11,53.08,71.6,50,44.5,64.3,39.1,73,88,62,92,100,67,46.62,76.1,41.5,0.42,28,38,16,-12.3,-1.8,-10.8,-14.63,-3.6,-16.2,-7,0,2,18,2,60,-19.44,-0.9,-18.7,-0.64,21,22,13,-15.37,-12.6,-5.4,-12.64,-8,-12.7,2,-6,29,40,0,65,-21.78,-11.9,-9.1,-1.12,17,17,14
