WsWaIdx,SiteName,Month,Day,Year,avg_Tsfc_F,max_Tsfc_F,min_Tsfc_F,tot_Tsfc_F,avg_Tdew_F,max_Tdew_F,min_Tdew_F,tot_Tdew_F,avg_Twet_F,max_Twet_F,min_Twet_F,tot_Twet_F,avg_Rh_PCT,max_Rh_PCT,min_Rh_PCT,tot_Rh_PCT,avg_Psfc_MB,max_Psfc_MB,min_Psfc_MB,tot_Psfc_MB,avg_CldCov_PCT,max_CldCov_PCT,min_CldCov_PCT,tot_CldCov_PCT,avg_Twc_F,max_Twc_F,min_Twc_F,tot_Twc_F,avg_Tapp_F,max_Tapp_F,min_Tapp_F,tot_Tapp_F,avg_Spd_KTS,max_Spd_KTS,min_Spd_KTS,tot_Spd_KTS,avg_Dir_DEG,max_Dir_DEG,min_Dir_DEG,tot_Dir_DEG,avg_PcpPrevHr_IN,max_PcpPrevHr_IN,min_PcpPrevHr_IN,tot_PcpPrevHr_IN,avg_DnSol_WsqM,max_DnSol_WsqM,min_DnSol_WsqM,tot_DnSol_WsqM,avg_DiffHorz_WsqM,max_DiffHorz_WsqM,min_DiffHorz_WsqM,tot_DiffHorz_WsqM,avg_DirNormIr_WsqM,max_DirNormIr_WsqM,min_DirNormIr_WsqM,tot_DirNormIr_WsqM,avg_Spd_MPH,max_Spd_MPH,min_Spd_MPH,tot_Spd_MPH
39899,KMDW,3,3,2003,20.750000,30.2,12.2,498.1,14.230000,26.5,4.0,341.5,19.020000,28.9,10.6,456.4,72,93,54,1740,993.800000,998.2,987.9,23851.3,91,100,73,2189,9.350000,21.9,-3.2,224.5,9.350000,21.9,-3.2,224.5,9,14,4,234,169,220,80,4060,0.000000,0.02,0.00,0.09,114,450,0,2743,82,302,0,1971,64,254,0,1547,11,16,5,271
39899,KMDW,3,4,2003,30.800000,35.6,26.6,739.2,25.410000,30.9,19.3,609.8,28.880000,32.6,25.4,693.0,81,93,55,1949,987.560000,989.6,985.6,23701.4,71,100,26,1705,23.110000,30.8,13.0,554.7,23.110000,30.8,13.0,554.7,8,17,3,197,153,360,20,3690,0.020000,0.09,0.00,0.48,97,360,0,2346,71,275,0,1720,62,486,0,1501,9,20,3,228
39899,KMDW,3,5,2003,23.680000,26.6,21.2,568.2,16.760000,22.9,12.7,402.3,21.710000,24.4,18.6,521.1,74,93,63,1782,990.250000,993.6,984.9,23766.0,99,100,97,2385,11.320000,13.8,6.8,271.7,11.320000,13.8,6.8,271.7,12,17,9,299,114,360,20,2750,0.010000,0.09,0.00,0.24,101,377,0,2444,79,305,0,1916,40,156,0,970,14,20,10,345
39899,KMDW,3,6,2003,23.750000,28.4,19.4,570.0,16.510000,17.5,13.6,396.3,21.710000,24.7,18.9,521.0,74,93,59,1788,994.660000,996.5,992.2,23871.9,65,100,17,1561,15.110000,22.4,8.6,362.7,15.110000,22.4,8.6,362.7,7,11,2,170,160,360,0,3840,0.000000,0.01,0.00,0.03,131,465,0,3155,91,313,0,2184,79,272,0,1898,8,13,2,196
39899,KMDW,3,7,2003,31.030000,35.6,23.0,744.6,24.100000,28.3,15.7,578.4,28.560000,32.6,21.1,685.4,75,86,68,1818,993.670000,995.5,992.6,23848.0,86,100,8,2071,22.640000,29.9,11.7,543.3,22.640000,29.9,11.7,543.3,8,14,3,210,225,270,170,5400,0.000000,0.01,0.00,0.01,80,316,0,1943,69,251,0,1671,19,96,0,458,10,16,3,244
39899,KMDW,3,8,2003,29.980000,44.6,15.8,719.4,24.490000,33.7,9.4,587.7,27.950000,39.8,13.9,670.9,79,93,65,1901,990.630000,998.2,982.6,23775.2,97,100,89,2336,21.470000,39.7,-0.2,515.3,21.470000,39.7,-0.2,515.3,9,21,3,226,216,360,0,5200,0.000000,0.06,0.00,0.08,91,385,0,2195,74,313,0,1796,33,227,0,810,10,24,3,261
39899,KMDW,3,9,2003,11.530000,15.8,8.6,276.6,-2.600000,9.4,-7.3,-62.3,8.990000,13.9,6.3,215.7,48,67,34,1159,1001.460000,1003.2,998.5,24035.1,23,99,8,570,-4.500000,2.0,-9.0,-108.0,-4.500000,2.0,-9.0,-108.0,13,16,9,313,295,330,270,7100,0.000000,0.00,0.00,0.00,194,714,0,4675,49,209,0,1198,265,965,0,6376,14,18,10,357
39899,KMDW,3,10,2003,12.950000,21.2,5.0,310.8,1.500000,11.0,-6.2,36.0,10.550000,17.6,3.5,253.3,54,67,44,1304,1002.780000,1005.5,998.9,24066.6,34,59,7,831,0.660000,11.7,-10.5,15.9,0.660000,11.7,-10.5,15.9,8,17,5,199,272,310,230,6550,0.000000,0.00,0.00,0.00,168,563,0,4055,89,321,0,2153,154,513,0,3710,9,20,6,230
39899,KMDW,3,11,2003,31.180000,44.6,17.6,748.2,18.380000,28.3,9.4,441.1,26.620000,36.7,15.3,638.9,57,70,42,1371,992.720000,997.9,988.6,23825.3,69,99,6,1660,22.040000,36.1,6.6,528.9,22.040000,36.1,6.6,528.9,11,19,5,265,222,250,200,5330,0.000000,0.00,0.00,0.00,150,574,0,3612,92,342,0,2222,102,549,0,2464,12,22,6,305
39899,KMDW,3,12,2003,38.230000,44.6,33.8,917.4,30.930000,33.7,28.3,742.2,35.090000,39.0,32.1,842.1,75,87,61,1812,991.660000,995.2,988.2,23799.9,95,100,91,2303,31.740000,39.7,24.8,761.8,31.740000,39.7,24.8,761.8,8,13,4,202,137,360,20,3290,0.010000,0.05,0.00,0.17,106,414,0,2562,84,327,0,2016,43,156,0,1045,9,15,5,235
39899,KMDW,3,13,2003,32.000000,33.8,28.4,768.0,25.600000,31.9,21.1,614.4,29.750000,32.9,26.1,713.9,78,93,60,1872,999.960000,1004.9,992.9,23999.0,63,100,24,1534,21.630000,24.8,15.9,519.0,21.630000,24.8,15.9,519.0,13,23,5,332,39,110,0,950,0.010000,0.05,0.00,0.13,139,548,0,3345,96,331,0,2317,78,401,0,1875,15,26,6,381
39899,KMDW,3,14,2003,40.030000,53.6,28.4,960.6,24.280000,30.1,21.1,582.8,33.760000,42.0,26.1,810.3,55,80,32,1343,998.940000,1004.5,993.6,23974.6,30,100,12,731,34.600000,50.4,19.1,830.5,34.600000,50.4,19.1,830.5,7,13,3,186,181,220,100,4350,0.000000,0.00,0.00,0.00,175,612,0,4220,92,321,0,2221,150,598,0,3613,9,15,3,217
39899,KMDW,3,15,2003,43.100000,51.8,33.8,1034.4,37.000000,42.7,30.1,887.9,40.190000,47.1,33.6,964.6,79,100,65,1918,992.530000,994.6,990.2,23820.8,1,3,0,40,38.720000,49.4,25.8,929.2,38.720000,49.4,25.8,929.2,6,10,3,160,195,220,150,4700,0.000000,0.00,0.00,0.00,212,759,0,5103,56,182,0,1351,273,894,0,6559,7,12,3,183
39899,KMDW,3,16,2003,54.350000,68.0,44.6,1304.4,46.900000,50.0,42.7,1125.5,50.100000,57.4,43.6,1202.5,78,100,53,1882,987.370000,989.6,984.6,23696.8,64,100,7,1551,52.070000,68.0,39.2,1249.6,52.070000,68.0,39.2,1249.6,7,12,3,181,204,250,180,4910,0.000000,0.00,0.00,0.00,115,418,0,2770,87,294,0,2091,44,224,0,1074,8,14,3,210
39899,KMDW,3,17,2003,56.610000,71.6,42.8,1358.7,47.610000,55.5,39.1,1142.6,51.380000,58.5,41.1,1233.2,75,100,46,1802,984.500000,986.2,982.9,23628.1,76,98,43,1825,54.930000,71.6,37.4,1318.4,55.460000,75.8,37.4,1331.0,6,11,3,149,162,360,0,3910,0.000000,0.00,0.00,0.00,140,489,0,3367,91,300,0,2186,90,346,0,2175,7,13,3,173
39899,KMDW,3,18,2003,42.840000,46.4,39.2,1028.2,38.460000,42.7,35.5,923.0,40.670000,43.7,37.5,976.1,85,100,71,2045,988.290000,989.9,986.2,23718.9,100,100,100,2400,35.880000,39.8,32.0,861.2,35.880000,39.8,32.0,861.2,12,18,7,296,26,60,0,640,0.000000,0.02,0.00,0.02,94,395,0,2276,83,303,0,2007,17,130,0,417,14,21,8,341
39899,KMDW,3,19,2003,43.100000,48.2,39.2,1034.4,37.450000,46.3,30.1,898.8,40.500000,47.2,35.4,971.9,80,93,70,1935,985.160000,989.6,981.9,23643.9,90,100,43,2166,36.370000,45.7,29.3,872.8,36.370000,45.7,29.3,872.8,11,18,4,284,70,360,40,1690,0.020000,0.07,0.00,0.48,38,192,0,918,38,191,0,916,0,1,0,1,13,21,5,328
39899,KMDW,3,20,2003,52.550000,62.6,44.6,1261.2,47.710000,53.5,44.4,1145.1,49.880000,56.4,44.6,1197.1,84,100,63,2037,981.580000,984.2,978.6,23557.8,77,99,33,1864,50.290000,62.6,41.4,1206.9,50.290000,62.6,41.4,1206.9,6,11,3,152,179,360,30,4300,0.000000,0.01,0.00,0.01,121,396,0,2907,91,320,0,2202,60,312,0,1458,7,13,3,175
39899,KMDW,3,21,2003,45.140000,51.8,39.2,1083.3,36.830000,48.1,28.3,883.9,41.360000,49.7,37.4,992.7,74,94,46,1787,982.750000,986.9,978.3,23586.1,80,100,11,1938,38.680000,51.3,30.5,928.4,38.680000,51.3,30.5,928.4,13,20,3,316,270,360,190,6480,0.000000,0.01,0.00,0.01,109,442,0,2635,90,351,0,2174,30,149,0,725,15,23,3,364
39899,KMDW,3,22,2003,43.170000,46.4,39.2,1036.0,35.150000,38.0,31.9,843.7,39.460000,42.2,36.0,947.1,73,90,66,1770,989.530000,992.9,985.6,23748.8,95,99,83,2284,37.680000,44.3,30.5,904.2,37.680000,44.3,30.5,904.2,8,15,3,212,270,360,210,6480,0.000000,0.01,0.00,0.01,113,442,0,2735,89,307,0,2146,35,203,0,862,10,17,3,244
39899,KMDW,3,23,2003,52.700000,62.6,44.6,1264.8,35.480000,39.1,32.0,851.4,44.450000,48.5,41.2,1066.7,55,76,34,1321,991.030000,992.6,989.6,23784.6,43,93,1,1049,50.670000,62.6,40.2,1216.0,50.670000,62.6,40.2,1216.0,5,9,4,141,211,280,170,5080,0.000000,0.00,0.00,0.00,197,705,0,4747,96,336,0,2317,167,734,0,4014,6,10,5,165
39899,KMDW,3,24,2003,60.730000,75.2,48.2,1457.4,40.200000,48.1,30.1,964.7,49.860000,57.7,40.4,1196.7,48,66,34,1153,986.980000,989.9,983.9,23687.5,66,94,27,1593,58.900000,75.2,43.7,1413.6,59.460000,75.9,43.7,1427.1,10,19,5,256,234,360,170,5620,0.000000,0.02,0.00,0.04,150,544,0,3604,96,346,0,2306,91,339,0,2200,12,22,6,294
39899,KMDW,3,25,2003,49.020000,53.6,44.6,1176.4,38.730000,46.6,26.5,929.4,43.790000,47.1,38.2,1051.0,69,90,38,1669,991.010000,992.6,988.9,23784.2,82,100,60,1987,46.040000,50.7,42.2,1104.9,46.040000,50.7,42.2,1104.9,6,9,3,149,263,360,0,6320,0.010000,0.17,0.00,0.28,164,567,0,3953,104,349,0,2513,108,412,0,2610,7,10,3,172
39899,KMDW,3,26,2003,46.930000,60.8,37.4,1126.2,28.630000,35.5,24.8,687.1,39.080000,45.5,33.7,937.8,51,76,27,1226,992.150000,993.6,990.2,23811.7,49,97,1,1176,43.880000,58.1,34.9,1053.2,43.880000,58.1,34.9,1053.2,6,15,2,158,185,300,30,4460,0.000000,0.01,0.00,0.02,175,647,0,4202,105,359,0,2538,120,533,0,2900,7,17,2,182
39899,KMDW,3,27,2003,54.520000,64.4,42.8,1308.5,33.510000,49.6,26.6,804.3,44.650000,53.4,39.5,1071.5,49,76,24,1183,986.800000,992.2,981.3,23683.3,98,100,90,2354,51.980000,63.1,39.7,1247.5,51.980000,63.1,39.7,1247.5,9,19,3,235,141,170,100,3400,0.000000,0.01,0.00,0.02,111,401,0,2673,92,335,0,2229,35,210,0,858,11,22,3,272
39899,KMDW,3,28,2003,51.140000,62.6,37.4,1227.4,44.240000,56.7,28.3,1061.7,47.370000,57.0,33.7,1136.9,78,93,47,1893,980.970000,987.9,976.9,23543.2,99,100,98,2393,45.900000,60.6,26.9,1101.5,45.900000,60.6,26.9,1101.5,13,19,8,332,230,300,160,5520,0.020000,0.10,0.00,0.41,50,208,0,1201,48,198,0,1162,5,82,0,133,16,22,9,384
39899,KMDW,3,29,2003,35.070000,37.4,32.0,841.6,22.140000,28.3,17.5,531.3,30.470000,33.7,28.4,731.2,59,75,48,1432,996.260000,1003.2,988.9,23910.3,87,100,34,2093,26.690000,29.8,24.8,640.6,26.690000,29.8,24.8,640.6,10,15,4,258,317,360,290,7630,0.000000,0.00,0.00,0.00,134,457,0,3230,102,343,0,2471,48,200,0,1159,12,17,5,300
39899,KMDW,3,30,2003,35.230000,41.0,26.6,845.4,20.670000,24.7,14.0,496.1,30.100000,33.6,24.9,722.4,57,86,33,1385,1000.840000,1003.2,998.2,24020.1,54,92,0,1298,30.040000,39.0,21.1,720.9,30.040000,39.0,21.1,720.9,5,9,3,133,247,360,0,5930,0.000000,0.01,0.00,0.02,177,641,0,4266,114,379,0,2752,99,485,0,2399,6,10,3,153
39899,KMDW,3,31,2003,43.700000,55.4,30.2,1048.8,26.160000,40.9,19.4,627.9,36.640000,44.6,27.7,879.4,54,80,24,1300,994.320000,998.9,983.9,23863.7,60,100,1,1443,39.050000,52.3,21.6,937.1,39.050000,52.3,21.6,937.1,8,19,3,209,220,310,180,5280,0.000000,0.06,0.00,0.10,198,725,0,4774,88,340,0,2131,181,799,0,4351,10,22,3,243
39899,KMDW,4,1,2003,59.600000,80.6,48.2,1430.4,39.530000,42.8,37.3,948.7,49.010000,57.7,43.0,1176.3,50,66,21,1213,983.120000,986.9,981.3,23594.9,76,100,52,1840,57.250000,80.6,43.7,1374.0,57.450000,80.6,43.7,1378.8,10,15,3,245,192,300,20,4630,0.000000,0.01,0.00,0.04,143,504,0,3445,103,334,0,2477,61,263,0,1481,11,17,3,284
39899,KMDW,4,2,2003,53.550000,71.6,42.8,1285.1,42.110000,63.0,35.5,1010.6,47.450000,64.7,39.5,1138.8,66,81,43,1597,986.980000,987.9,985.9,23687.4,31,84,2,761,50.500000,71.6,36.5,1212.0,50.880000,75.9,36.5,1221.0,8,16,4,207,151,360,20,3630,0.000000,0.00,0.00,0.00,242,787,0,5815,81,263,0,1953,256,787,0,6146,10,18,5,241
39899,KMDW,4,3,2003,44.080000,51.8,39.2,1057.8,39.780000,44.5,37.3,954.6,41.990000,47.9,38.3,1007.8,85,93,76,2042,986.540000,989.2,984.6,23676.9,87,100,31,2108,39.770000,50.6,34.2,954.4,39.770000,50.6,34.2,954.4,6,11,4,162,135,360,0,3250,0.060000,0.32,0.00,1.47,69,383,0,1660,60,326,0,1458,12,181,0,311,7,13,5,188
39899,KMDW,4,4,2003,38.900000,42.8,33.8,933.6,37.510000,40.9,31.9,900.2,38.230000,41.9,32.9,917.6,95,100,87,2282,981.630000,984.6,978.6,23559.2,100,100,100,2400,32.200000,38.6,24.3,772.8,32.200000,38.6,24.3,772.8,9,19,4,223,238,360,0,5730,0.030000,0.25,0.00,0.81,53,219,0,1286,53,212,0,1273,0,9,0,15,10,22,5,256
39899,KMDW,4,5,2003,30.880000,33.8,26.6,741.0,20.950000,30.1,17.5,502.8,27.680000,32.1,24.4,664.4,67,86,51,1622,995.400000,1004.5,982.9,23889.7,92,100,66,2227,21.360000,25.8,15.7,512.6,21.360000,25.8,15.7,512.6,10,16,5,260,271,360,0,6520,0.000000,0.01,0.00,0.01,146,478,0,3526,112,361,0,2709,52,203,0,1255,12,18,6,301
39899,KMDW,4,6,2003,34.280000,39.2,30.2,822.7,22.290000,28.3,17.5,535.0,30.030000,34.7,26.8,720.6,61,72,51,1479,1003.780000,1006.2,999.5,24090.6,90,100,55,2182,24.720000,30.5,20.5,593.3,24.720000,30.5,20.5,593.3,13,19,5,326,75,90,60,1820,0.000000,0.01,0.00,0.01,151,484,0,3644,110,344,0,2656,64,239,0,1545,15,22,6,375
39899,KMDW,4,7,2003,32.750000,35.6,30.2,786.0,28.980000,30.1,22.9,695.4,31.220000,32.1,29.5,749.2,86,93,60,2069,997.140000,1000.9,994.6,23931.3,99,100,99,2399,22.560000,27.7,16.5,541.5,22.560000,27.7,16.5,541.5,13,21,6,327,68,80,60,1640,0.020000,0.09,0.00,0.48,56,184,0,1347,54,174,0,1314,1,12,0,40,15,24,7,379
39899,KMDW,4,8,2003,32.900000,33.8,32.0,789.6,27.700000,30.1,26.5,664.8,30.930000,32.1,30.0,742.3,81,93,75,1951,1003.200000,1004.9,1000.9,24076.7,99,100,98,2392,23.780000,27.0,21.2,570.8,23.780000,27.0,21.2,570.8,10,14,7,261,37,70,0,890,0.000000,0.00,0.00,0.00,137,474,0,3291,103,346,0,2480,47,184,0,1149,12,16,8,300
39899,KMDW,4,9,2003,36.800000,42.8,30.2,883.2,25.230000,28.3,21.1,605.5,32.370000,36.1,28.9,776.8,64,86,42,1539,1002.660000,1004.2,1000.9,24063.8,48,100,2,1152,29.700000,37.4,21.9,712.9,29.700000,37.4,21.9,712.9,9,14,3,216,32,70,0,770,0.000000,0.00,0.00,0.00,207,779,0,4969,103,372,0,2494,160,812,0,3853,10,16,3,247
39899,KMDW,4,10,2003,44.730000,55.4,30.2,1073.5,24.370000,44.1,14.0,584.9,36.730000,48.4,28.9,881.5,50,86,20,1206,998.710000,1001.5,994.6,23969.1,2,11,0,66,41.670000,53.1,25.4,1000.0,41.670000,53.1,25.4,1000.0,5,9,1,132,106,350,20,2550,0.000000,0.00,0.00,0.00,276,887,0,6630,57,174,0,1373,337,962,0,8088,6,10,1,153
39899,KMDW,4,11,2003,51.950000,69.8,35.6,1246.8,25.080000,30.3,19.4,601.8,40.430000,50.6,31.5,970.2,37,64,22,892,992.270000,994.2,990.6,23814.4,3,20,0,93,49.990000,69.8,32.8,1199.7,49.990000,69.8,32.8,1199.7,6,12,1,152,152,330,0,3650,0.000000,0.00,0.00,0.00,273,872,0,6575,64,179,0,1541,322,880,0,7732,7,14,1,175
39899,KMDW,4,12,2003,43.880000,48.2,37.4,1053.0,29.090000,39.7,21.2,698.1,37.630000,42.0,33.7,903.1,56,81,34,1366,996.920000,999.9,991.9,23926.1,22,95,1,532,37.320000,45.1,29.8,895.6,37.320000,45.1,29.8,895.6,11,16,6,285,23,50,0,570,0.000000,0.00,0.00,0.00,197,621,0,4728,116,405,0,2789,142,691,0,3428,13,18,7,326
39899,KMDW,4,13,2003,50.830000,66.2,35.6,1220.0,34.390000,52.9,28.3,825.4,42.880000,57.4,33.3,1029.0,56,81,30,1360,1000.230000,1002.2,998.5,24005.4,6,18,1,156,48.400000,66.2,31.4,1161.5,48.400000,66.2,31.4,1161.5,6,10,3,164,146,360,20,3510,0.000000,0.00,0.00,0.00,275,876,0,6619,78,202,0,1882,296,848,0,7126,7,12,3,188
39899,KMDW,4,14,2003,68.380000,84.2,51.8,1641.0,37.880000,44.7,30.2,909.0,52.070000,59.6,43.2,1249.6,34,50,20,824,994.930000,998.5,991.2,23878.2,8,23,0,199,67.130000,84.2,47.5,1611.1,67.340000,84.2,47.5,1616.2,12,18,8,300,200,220,180,4800,0.000000,0.00,0.00,0.00,271,877,0,6512,81,240,0,1946,283,833,0,6794,14,21,9,344
39899,KMDW,4,15,2003,74.280000,86.0,62.6,1782.6,43.030000,50.7,33.8,1032.6,56.600000,63.2,51.5,1358.3,34,52,20,820,987.650000,991.6,984.2,23703.7,36,63,22,878,74.030000,86.0,61.2,1776.8,74.450000,86.0,61.2,1786.7,15,23,10,360,214,240,200,5140,0.000000,0.00,0.00,0.00,259,836,0,6222,96,298,0,2320,245,781,0,5896,17,26,12,417
39899,KMDW,4,16,2003,53.180000,68.0,46.4,1276.2,38.930000,46.7,35.6,934.3,45.830000,53.7,42.2,1099.9,59,76,30,1437,986.450000,987.9,984.6,23674.8,87,100,54,2104,49.660000,67.8,39.2,1191.9,49.660000,67.8,39.2,1191.9,10,16,1,242,70,240,0,1700,0.000000,0.01,0.00,0.03,161,555,0,3879,109,368,0,2637,81,333,0,1946,11,18,1,277
39899,KMDW,4,17,2003,43.930000,48.2,41.0,1054.2,35.050000,37.3,30.1,841.2,39.930000,42.4,37.4,958.2,71,87,57,1721,989.740000,992.6,986.9,23753.7,98,100,89,2363,37.060000,42.1,33.9,889.4,37.060000,42.1,33.9,889.4,12,17,6,305,71,360,0,1710,0.000000,0.01,0.00,0.02,138,521,0,3327,106,366,0,2567,50,216,0,1206,14,20,7,352
39899,KMDW,4,18,2003,42.050000,48.2,39.2,1009.2,35.950000,37.3,33.7,862.8,39.250000,43.0,36.8,942.1,79,87,66,1911,994.980000,996.9,992.2,23879.4,94,100,79,2274,36.060000,43.7,30.8,865.4,36.060000,43.7,30.8,865.4,9,13,5,219,115,360,20,2770,0.000000,0.01,0.00,0.01,160,553,0,3857,113,361,0,2727,67,295,0,1614,10,15,6,253
39899,KMDW,4,19,2003,63.130000,78.8,42.8,1515.1,50.290000,63.6,39.1,1206.9,55.350000,66.1,41.1,1328.4,65,87,37,1567,991.700000,994.9,988.9,23800.8,97,100,91,2339,62.110000,78.8,41.1,1490.6,62.720000,79.4,41.1,1505.2,10,17,3,240,160,210,70,3840,0.000000,0.03,0.00,0.05,143,526,0,3438,109,355,0,2624,42,253,0,1021,11,20,3,278
39899,KMDW,4,20,2003,61.550000,69.8,51.8,1477.2,49.980000,57.1,40.9,1199.5,54.830000,60.7,46.2,1315.9,66,83,46,1596,986.740000,988.2,984.6,23681.8,83,100,33,2014,59.230000,69.8,47.5,1421.5,59.230000,69.8,47.5,1421.5,15,22,9,363,227,270,160,5470,0.010000,0.08,0.00,0.16,171,571,0,4109,117,361,0,2814,75,276,0,1807,17,25,10,420
39899,KMDW,4,21,2003,48.650000,51.8,46.4,1167.6,37.980000,44.5,30.1,911.4,43.590000,47.1,39.4,1046.2,67,87,53,1610,986.810000,990.2,984.9,23683.4,97,100,88,2342,43.150000,48.5,40.0,1035.5,43.150000,48.5,40.0,1035.5,12,18,8,297,280,340,220,6730,0.000000,0.01,0.00,0.05,92,280,0,2210,87,259,0,2092,6,59,0,163,14,21,9,344
39899,KMDW,4,22,2003,44.380000,51.8,41.0,1065.0,28.830000,33.7,21.1,692.0,37.850000,43.4,33.6,908.5,54,65,42,1315,995.060000,998.2,990.9,23881.5,47,100,0,1149,39.640000,48.9,34.3,951.4,39.640000,48.9,34.3,951.4,8,14,1,196,164,360,0,3950,0.000000,0.00,0.00,0.00,214,843,0,5149,106,380,0,2558,157,860,0,3784,9,16,1,226
39899,KMDW,4,23,2003,44.380000,53.6,37.4,1065.0,24.600000,37.7,17.6,590.4,36.550000,45.0,31.9,877.2,48,76,24,1158,998.980000,1000.9,997.2,23975.4,25,96,0,621,40.170000,50.7,30.3,964.1,40.170000,50.7,30.3,964.1,6,9,4,164,105,360,0,2530,0.000000,0.00,0.00,0.00,302,939,0,7262,61,171,0,1483,352,970,0,8466,7,10,5,188
39899,KMDW,4,24,2003,50.530000,60.8,39.2,1212.6,29.400000,35.5,24.8,705.7,41.200000,45.5,34.7,988.9,46,76,27,1124,992.470000,996.5,988.2,23819.3,94,100,66,2271,47.010000,58.9,34.2,1128.2,47.010000,58.9,34.2,1128.2,8,13,5,209,91,150,60,2200,0.000000,0.00,0.00,0.00,143,511,0,3432,109,351,0,2639,44,238,0,1059,10,15,6,243
39899,KMDW,4,25,2003,50.530000,59.0,42.8,1212.6,31.560000,33.8,28.3,757.4,41.980000,47.0,36.7,1007.6,48,57,38,1170,986.780000,988.9,985.6,23682.7,56,100,3,1358,46.020000,56.2,38.4,1104.4,46.020000,56.2,38.4,1104.4,11,18,6,272,41,80,0,1000,0.000000,0.00,0.00,0.00,185,580,0,4445,132,375,0,3170,73,282,0,1772,13,21,7,316
39899,KMDW,4,26,2003,48.500000,55.4,39.2,1164.0,27.490000,38.8,17.6,659.7,39.690000,45.4,35.4,952.5,46,70,24,1116,991.400000,992.9,988.2,23793.6,3,13,0,84,44.530000,53.4,33.0,1068.7,44.530000,53.4,33.0,1068.7,8,12,3,195,62,140,0,1510,0.000000,0.00,0.00,0.00,306,934,0,7346,65,174,0,1566,352,902,0,8458,9,14,3,225
39899,KMDW,4,27,2003,60.430000,75.2,42.8,1450.2,32.290000,46.0,22.9,774.9,46.700000,53.8,35.1,1120.9,36,57,22,880,992.520000,995.2,989.6,23820.4,3,12,0,77,59.560000,75.2,39.2,1429.5,59.800000,75.2,39.2,1435.1,7,14,3,188,208,230,130,5000,0.000000,0.00,0.00,0.00,304,927,0,7306,74,188,0,1792,336,855,0,8084,8,16,3,215
39899,KMDW,4,28,2003,64.180000,73.4,55.4,1540.2,39.470000,48.2,32.0,947.3,51.380000,56.4,46.6,1233.0,42,67,25,1021,990.670000,991.6,989.6,23776.0,77,99,35,1861,63.760000,73.4,53.7,1530.2,64.150000,75.0,53.7,1539.7,5,10,3,141,198,360,50,4770,0.000000,0.00,0.00,0.00,148,560,0,3555,116,383,0,2804,39,301,0,940,6,12,3,162
39899,KMDW,4,29,2003,54.730000,66.2,46.4,1313.4,38.000000,42.7,33.8,912.1,46.380000,52.0,42.4,1113.2,55,81,35,1323,994.090000,995.5,992.2,23858.2,52,100,0,1266,52.400000,66.2,42.4,1257.6,52.400000,66.2,42.4,1257.6,7,14,4,183,86,360,0,2080,0.010000,0.06,0.00,0.24,193,800,0,4650,95,365,0,2301,152,730,0,3652,8,16,5,213
39899,KMDW,4,30,2003,53.900000,68.0,46.4,1293.6,48.780000,60.7,39.1,1170.6,51.070000,63.3,42.9,1225.6,83,94,66,2007,988.510000,992.9,983.9,23724.3,73,100,9,1763,51.670000,68.0,42.9,1240.0,51.670000,68.0,42.9,1240.0,6,11,3,167,111,330,0,2680,0.020000,0.14,0.00,0.45,165,571,0,3968,117,360,0,2822,63,298,0,1525,8,13,3,195
39899,KMDW,5,1,2003,50.680000,55.4,46.4,1216.2,48.540000,53.5,46.2,1165.0,49.560000,54.4,46.4,1189.5,92,100,87,2227,987.310000,989.9,981.9,23695.4,100,100,100,2400,47.340000,53.7,41.9,1136.1,47.340000,53.7,41.9,1136.1,7,10,5,183,83,360,0,2010,0.060000,0.88,0.00,1.35,67,515,0,1617,59,383,0,1425,9,150,0,218,8,12,6,211
39899,KMDW,5,2,2003,46.100000,51.8,41.0,1106.4,31.330000,48.1,17.6,751.9,39.850000,49.1,34.2,956.4,58,94,33,1410,994.850000,997.5,990.6,23876.5,66,100,1,1602,39.710000,47.0,32.5,953.1,39.710000,47.0,32.5,953.1,13,19,5,320,42,360,0,1030,0.000000,0.00,0.00,0.00,174,550,0,4195,129,387,0,3109,61,223,0,1487,15,22,6,370
39899,KMDW,5,3,2003,47.600000,55.4,39.2,1142.4,27.550000,36.0,19.4,661.2,39.230000,44.0,34.7,941.5,48,89,26,1174,998.800000,1000.2,997.2,23971.3,6,28,0,157,43.950000,53.3,35.0,1054.8,43.950000,53.3,35.0,1054.8,7,13,4,177,88,360,0,2130,0.000000,0.00,0.00,0.00,312,927,0,7509,72,209,0,1746,349,950,0,8384,8,15,5,206
39899,KMDW,5,4,2003,52.100000,59.0,42.8,1250.4,37.020000,51.6,26.5,888.5,45.030000,51.8,36.7,1080.6,59,100,36,1423,991.600000,998.5,980.3,23798.3,59,100,0,1437,48.310000,56.4,38.0,1159.5,48.310000,56.4,38.0,1159.5,11,18,4,265,127,160,90,3050,0.050000,0.27,0.00,1.14,172,686,0,4138,95,399,0,2297,127,696,0,3062,12,21,5,306
39899,KMDW,5,5,2003,61.930000,71.6,53.6,1486.2,52.610000,55.3,46.3,1262.6,56.340000,60.7,51.2,1352.2,73,100,50,1766,977.070000,982.9,972.9,23449.6,53,100,1,1284,60.270000,71.6,48.8,1446.4,60.630000,76.1,48.8,1455.2,12,19,7,292,226,300,130,5440,0.010000,0.11,0.00,0.35,197,835,0,4738,97,345,0,2334,141,762,0,3404,14,22,8,338
